Curve CO
279950 15
280000 15
280050 15
280100 15
280150 15
280200 15
280250 15
280300 15
280350 15
280400 15
280450 15
280500 15
280550 15
280600 15
280650 15
280700 15
280750 15
280800 15
280850 15
280900 15
280950 15
281000 15
281050 15
281100 15
281150 15
281200 15
281250 15
281300 15
281350 15
281400 15
281450 15
281500 15
281550 15
281600 15
281650 15
281700 15
281750 15
281800 15
281850 15
281900 15
281950 15
282000 15
282050 15
282100 15
282150 15
282200 15
282250 15
282300 15
282350 15
282400 15
282450 15
282500 15
282550 15
282600 15
282650 15
282700 15
282750 15
282800 15
282850 15
282900 15
282950 15
283000 15
283050 15
283100 15
283150 15
283200 15
283250 15
283300 15
283350 15
283400 15
283450 15
283500 15
283550 15
283600 15
283650 15
283700 15
283750 15
283800 15
283850 15
283900 15
283950 15
284000 15
284050 15
284100 15
284150 15
284200 15
284250 15
284300 15
284350 15
284400 15
284450 15
284500 15
284550 15
284600 15
284650 15
284700 15
284750 15
284800 15
284850 15
284900 15
284950 15
285000 15
285050 15
285100 15
285150 15
285200 15
285250 15
285300 15
285350 15
285400 15
285450 15
285500 15
285550 15
285600 15
285650 15
285700 15
285750 15
285800 15
285850 15
285900 15
285950 15
286000 15
286050 15
286100 15
286150 15
286200 15
286250 15
286300 15
286350 15
286400 15
286450 15
286500 15
286550 15
286600 15
286650 15
286700 15
286750 15
286800 15
286850 15
286900 15
286950 15
287000 15
287050 15
287100 15
287150 15
287200 15
287250 15
287300 15
287350 15
287400 15
287450 15
287500 15
287550 15
287600 15
287650 15
287700 15
287750 15
287800 15
287850 15
287900 15
287950 15
288000 15
288050 15
288100 15
288150 15
288200 15
288250 15
288300 15
288350 15
288400 15
288450 15
288500 15
288550 15
288600 15
288650 15
288700 15
288750 15
288800 15
288850 15
288900 15
288950 15
289000 15
289050 15
289100 15
289150 15
289200 15
289250 15
289300 15
289350 15
289400 15
289450 15
289500 15
289550 15
289600 15
289650 15
289700 15
289750 15
289800 15
289850 15
289900 15
289950 15
290000 15
290050 15
290100 15
290150 15
290200 15
290250 15
290300 15
290350 15
290400 15
290450 15
290500 15
290550 15
290600 15
290650 15
290700 15
290750 15
290800 15
290850 15
290900 15
290950 15
291000 15
291050 15
291100 15
291150 15
291200 15
291250 15
291300 15
291350 15
291400 15
291450 15
291500 15
291550 15
291600 15
291650 15
291700 15
291750 15
291800 15
291850 15
291900 15
291950 15
292000 15
292050 15
292100 15
292150 15
292200 15
292250 15
292300 15
292350 15
292400 15
292450 15
292500 15
292550 15
292600 15
292650 15
292700 15
292750 15
292800 15
292850 15
292900 15
292950 15
293000 15
293050 15
293100 15
293150 15
293200 15
293250 15
293300 15
293350 15
293400 15
293450 15
293500 15
293550 15
293600 15
293650 15
293700 15
293750 15
293800 15
293850 15
293900 15
293950 15
294000 15
294050 15
294100 15
294150 15
294200 15
294250 15
294300 15
294350 15
294400 15
294450 15
294500 15
294550 15
294600 15
294650 15
294700 15
294750 15
294800 15
294850 15
294900 15
294950 15
295000 15
295050 15
295100 15
295150 15
295200 15
295250 15
295300 15
295350 15
295400 15
295450 15
295500 15
295550 15
295600 15
295650 15
295700 14
295750 14
295800 15
295850 14
295900 14
295950 14
296000 14
296050 14
296100 14
296150 14
296200 14
296250 14
296300 14
296350 14
296400 15
296450 14
296500 14
296550 14
296600 14
296650 14
296700 14
296750 15
296800 15
296850 15
296900 14
296950 15
297000 15
297050 14
297100 14
297150 14
297200 15
297250 15
297300 15
297350 15
297400 15
297450 15
297500 15
297550 15
297600 15
297650 15
297700 15
297750 14
297800 15
297850 15
297900 15
297950 15
298000 15
298050 15
298100 15
298150 15
298200 15
298250 15
298300 15
298350 15
298400 15
298450 15
298500 15
298550 15
298600 15
298650 15
298700 15
298750 15
298800 15
298850 15
298900 15
298950 15
299000 15
299050 15
299100 15
299150 15
299200 15
299250 15
299300 15
299350 15
299400 15
299450 15
299500 15
299550 15
299600 15
299650 15
299700 15
299750 15
299800 15
299850 15
299900 15
299950 15
300000 15
300050 15
300100 15
300150 15
300200 15
300250 15
300300 16
300350 16
300400 15
300450 15
300500 15
300550 15
300600 15
300650 15
300700 15
300750 15
300800 15
300850 15
300900 15
300950 15
301000 15
301050 15
301100 15
301150 15
301200 15
301250 15
301300 15
301350 15
301400 15
301450 15
301500 15
301550 15
301600 15
301650 15
301700 15
301750 15
301800 15
301850 15
301900 15
301950 15
302000 15
302050 15
302100 15
302150 15
302200 15
302250 15
302300 15
302350 15
302400 15
302450 15
302500 15
302550 15
302600 15
302650 15
302700 15
302750 15
302800 15
302850 15
302900 15
302950 15
303000 15
303050 15
303100 15
303150 15
303200 15
303250 15
303300 15
303350 15
303400 15
303450 15
303500 15
303550 15
303600 15
303650 15
303700 15
303750 14
303800 14
303850 15
303900 15
303950 15
304000 15
304050 15
304100 15
304150 15
304200 15
304250 15
304300 15
304350 15
304400 15
304450 15
304500 15
304550 15
304600 15
304650 15
304700 15
304750 15
304800 15
304850 15
304900 15
304950 15
305000 15
305050 15
305100 15
305150 15
305200 15
305250 15
305300 15
305350 15
305400 15
305450 15
305500 15
305550 15
305600 15
305650 15
305700 15
305750 15
305800 15
305850 15
305900 15
305950 15
306000 15
306050 15
306100 15
306150 15
306200 15
306250 15
306300 15
306350 15
306400 15
306450 15
306500 15
306550 15
306600 15
306650 15
306700 15
306750 15
306800 15
306850 15
306900 15
306950 15
307000 15
307050 15
307100 15
307150 15
307200 15
307250 15
307300 16
307350 15
307400 15
307450 15
307500 15
307550 16
307600 16
307650 16
307700 15
307750 15
307800 15
307850 15
307900 15
307950 16
308000 16
308050 16
308100 16
308150 16
308200 16
308250 16
308300 16
308350 16
308400 16
308450 16
308500 16
308550 16
308600 16
308650 16
308700 16
308750 16
308800 16
308850 16
308900 16
308950 16
309000 16
309050 16
309100 16
309150 16
309200 16
309250 16
309300 16
309350 16
309400 16
309450 16
309500 16
309550 16
309600 16
309650 16
309700 16
309750 16
309800 16
309850 16
309900 16
309950 16
310000 16
310050 16
310100 16
310150 16
310200 16
310250 16
310300 16
310350 15
310400 15
310450 15
310500 15
310550 15
310600 15
310650 15
310700 15
310750 15
310800 15
310850 15
310900 15
310950 15
311000 15
311050 15
311100 15
311150 15
311200 15
311250 15
311300 15
311350 15
311400 15
311450 15
311500 15
311550 15
311600 15
311650 15
311700 15
311750 15
311800 15
311850 15
311900 15
311950 15
312000 15
312050 15
312100 15
312150 15
312200 15
312250 15
312300 15
312350 15
312400 15
312450 15
312500 15
312550 15
312600 15
312650 15
312700 15
312750 15
312800 15
312850 15
312900 15
312950 15
313000 15
313050 15
313100 15
313150 15
313200 15
313250 15
313300 15
313350 15
313400 15
313450 15
313500 15
313550 15
313600 15
313650 15
313700 15
313750 15
313800 15
313850 15
313900 15
313950 15
314000 15
314050 15
314100 15
314150 15
314200 15
314250 15
314300 15
314350 15
314400 15
314450 15
314500 15
314550 15
314600 15
314650 15
314700 15
314750 15
314800 15
314850 15
314900 15
314950 15
315000 15
315050 15
315100 15
315150 15
315200 15
315250 15
315300 15
315350 15
315400 15
315450 15
315500 15
315550 15
315600 15
315650 15
315700 15
315750 15
315800 15
315850 16
315900 16
315950 16
316000 16
316050 16
316100 16
316150 16
316200 16
316250 16
316300 16
316350 16
316400 16
316450 16
316500 16
316550 16
316600 16
316650 16
316700 16
316750 16
316800 16
316850 16
316900 16
316950 16
317000 16
317050 16
317100 16
317150 16
317200 16
317250 16
317300 16
317350 16
317400 16
317450 16
317500 16
317550 16
317600 16
317650 16
317700 16
317750 16
317800 16
317850 16
317900 16
317950 16
318000 16
318050 16
318100 16
318150 16
318200 16
318250 16
318300 16
318350 16
318400 16
318450 16
318500 16
318550 16
318600 16
318650 16
318700 16
318750 16
318800 16
318850 16
318900 16
318950 16
319000 16
319050 16
319100 16
319150 16
319200 16
319250 16
319300 16
319350 16
319400 16
319450 16
319500 16
319550 16
319600 16
319650 16
319700 16
319750 16
319800 16
319850 16
319900 16
319950 16
320000 16
320050 16
320100 16
320150 16
320200 16
320250 16
320300 16
320350 16
320400 16
320450 16
320500 16
320550 16
320600 16
320650 16
320700 16
320750 16
320800 16
320850 16
320900 16
320950 16
321000 16
321050 16
321100 16
321150 16
321200 16
321250 16
321300 16
321350 16
321400 16
321450 16
321500 16
321550 16
321600 16
321650 16
321700 16
321750 16
321800 16
321850 16
321900 16
321950 16
322000 16
322050 16
322100 16
322150 16
322200 16
322250 16
322300 16
322350 16
322400 16
322450 16
322500 16
322550 16
322600 16
322650 16
322700 16
322750 16
322800 16
322850 16
322900 16
322950 16
323000 16
323050 16
323100 16
323150 16
323200 16
323250 16
323300 16
323350 16
323400 16
323450 16
323500 16
323550 16
323600 16
323650 16
323700 16
323750 16
323800 16
323850 16
323900 16
323950 16
324000 16
324050 16
324100 16
324150 16
324200 16
324250 16
324300 16
324350 16
324400 16
324450 16
324500 16
324550 16
324600 16
324650 16
324700 16
324750 16
324800 16
324850 16
324900 16
324950 16
325000 16
325050 16
325100 16
325150 16
325200 16
325250 16
325300 16
325350 16
325400 16
325450 16
325500 16
325550 16
325600 16
325650 16
325700 16
325750 16
325800 16
325850 16
325900 16
325950 16
326000 16
326050 16
326100 16
326150 16
326200 16
326250 16
326300 16
326350 16
326400 16
326450 16
326500 16
326550 16
326600 16
326650 16
326700 15
326750 15
326800 15
326850 15
326900 15
326950 15
327000 15
327050 15
327100 15
327150 15
327200 15
327250 15
327300 15
327350 15
327400 15
327450 15
327500 15
327550 15
327600 16
327650 15
327700 15
327750 15
327800 15
327850 15
327900 15
327950 15
328000 15
328050 16
328100 15
328150 15
328200 15
328250 15
328300 15
328350 15
328400 15
328450 15
328500 15
328550 15
328600 15
328650 16
328700 16
328750 16
328800 16
328850 16
328900 16
328950 16
329000 16
329050 16
329100 16
329150 16
329200 16
329250 16
329300 16
329350 16
329400 16
329450 16
329500 16
329550 16
329600 16
329650 16
329700 16
329750 16
329800 16
329850 16
329900 16
329950 16
330000 16
330050 16
330100 16
330150 16
330200 16
330250 16
330300 16
330350 16
330400 16
330450 16
330500 16
330550 16
330600 16
330650 16
330700 16
330750 16
330800 16
330850 16
330900 16
330950 16
331000 16
331050 16
331100 16
331150 16
331200 16
331250 16
331300 16
331350 16
331400 16
331450 16
331500 16
331550 16
331600 16
331650 16
331700 16
331750 16
331800 16
331850 16
331900 16
331950 16
332000 16
332050 16
332100 16
332150 16
332200 16
332250 16
332300 16
332350 16
332400 16
332450 16
332500 16
332550 16
332600 16
332650 16
332700 16
332750 16
332800 16
332850 16
332900 16
332950 16
333000 16
333050 16
333100 16
333150 16
333200 16
333250 16
333300 16
333350 16
333400 16
333450 16
333500 16
333550 16
333600 16
333650 16
333700 16
333750 16
333800 16
333850 16
333900 16
333950 16
334000 16
334050 16
334100 16
334150 16
334200 16
334250 16
334300 16
334350 16
334400 16
334450 16
334500 16
334550 16
334600 16
334650 16
334700 16
334750 16
334800 16
334850 16
334900 16
334950 16
335000 16
335050 16
335100 16
335150 16
335200 16
335250 16
335300 16
335350 16
335400 16
335450 16
335500 16
335550 16
335600 16
335650 16
335700 16
335750 16
335800 16
335850 16
335900 16
335950 16
336000 16
336050 16
336100 16
336150 16
336200 16
336250 16
336300 16
336350 16
336400 16
336450 16
336500 16
336550 16
336600 16
336650 16
336700 16
336750 16
336800 16
336850 16
336900 16
336950 16
337000 16
337050 16
337100 16
337150 16
337200 16
337250 16
337300 16
337350 16
337400 16
337450 16
337500 16
337550 16
337600 16
337650 16
337700 16
337750 16
337800 16
337850 16
337900 16
337950 16
338000 16
338050 16
338100 16
338150 16
338200 16
338250 16
338300 16
338350 16
338400 16
338450 16
338500 16
338550 16
338600 16
338650 16
338700 16
338750 16
338800 16
338850 16
338900 16
338950 16
339000 16
339050 16
339100 16
339150 16
339200 16
339250 16
339300 16
339350 16
339400 16
339450 16
339500 16
339550 16
339600 16
339650 16
339700 16
339750 16
339800 16
339850 16
339900 16
339950 16
340000 16
340050 16
340100 16
340150 16
340200 16
340250 16
340300 16
340350 16
340400 16
340450 16
340500 16
340550 16
340600 16
340650 16
340700 16
340750 16
340800 16
340850 16
340900 16
340950 16
341000 16
341050 16
341100 16
341150 16
341200 16
341250 16
341300 16
341350 16
341400 16
341450 16
341500 16
341550 16
341600 16
341650 16
341700 16
341750 16
341800 16
341850 16
341900 16
341950 16
342000 16
342050 16
342100 16
342150 16
342200 16
342250 16
342300 16
342350 16
342400 16
342450 16
342500 16
342550 16
342600 16
342650 16
342700 16
342750 16
342800 15
342850 15
342900 15
342950 15
343000 15
343050 15
343100 15
343150 15
343200 15
343250 15
343300 15
343350 15
343400 15
343450 15
343500 15
343550 15
343600 15
343650 15
343700 15
343750 15
343800 15
343850 15
343900 15
343950 15
344000 15
344050 15
344100 15
344150 15
344200 15
344250 15
344300 15
344350 15
344400 15
344450 15
344500 15
344550 15
344600 15
344650 15
344700 15
344750 15
344800 15
344850 15
344900 15
344950 15
345000 16
345050 15
345100 15
345150 15
345200 15
345250 15
345300 15
345350 15
345400 15
345450 15
345500 15
345550 15
345600 15
345650 15
345700 15
345750 15
345800 15
345850 15
345900 15
345950 15
346000 15
346050 15
346100 15
346150 15
346200 15
346250 15
346300 15
346350 15
346400 15
346450 16
346500 16
346550 16
346600 16
346650 16
346700 16
346750 16
346800 16
346850 16
346900 16
346950 16
347000 16
347050 16
347100 16
347150 16
347200 16
347250 16
347300 16
347350 16
347400 16
347450 16
347500 16
347550 16
347600 16
347650 16
347700 16
347750 16
347800 16
347850 16
347900 16
347950 16
348000 16
348050 16
348100 16
348150 16
348200 16
348250 16
348300 16
348350 16
348400 16
348450 16
348500 16
348550 16
348600 16
348650 16
348700 16
348750 16
348800 16
348850 16
348900 16
348950 16
349000 16
349050 16
349100 16
349150 16
349200 16
349250 16
349300 16
349350 16
349400 16
349450 16
349500 16
349550 16
349600 16
349650 16
349700 16
349750 16
349800 16
349850 16
349900 16
349950 16
350000 16
350050 16
350100 16
350150 16
350200 16
350250 16
350300 16
350350 16
350400 16
350450 16
350500 16
350550 16
350600 16
350650 16
350700 16
350750 16
350800 16
350850 14
350900 14
350950 16
351000 14
351050 16
351100 16
351150 14
351200 16
351250 16
351300 16
351350 16
351400 16
351450 16
351500 16
351550 16
351600 16
351650 16
351700 16
351750 16
351800 16
351850 16
351900 16
351950 16
352000 16
352050 16
352100 16
352150 16
352200 16
352250 16
352300 16
352350 16
352400 16
352450 16
352500 16
352550 16
352600 16
352650 16
352700 16
352750 16
352800 16
352850 16
352900 16
352950 16
353000 16
353050 16
353100 16
353150 16
353200 16
353250 16
353300 16
353350 16
353400 16
353450 16
353500 16
353550 16
353600 16
353650 16
353700 16
353750 16
353800 16
353850 16
353900 16
353950 16
354000 16
354050 16
354100 16
354150 16
354200 16
354250 16
354300 16
354350 16
354400 16
354450 16
354500 16
354550 16
354600 16
354650 16
354700 16
354750 16
354800 16
354850 16
354900 16
354950 16
355000 16
355050 16
355100 16
355150 16
355200 16
355250 16
355300 16
355350 16
355400 16
355450 16
355500 16
355550 16
355600 16
355650 16
355700 16
355750 16
355800 16
355850 16
355900 16
355950 16
356000 16
356050 16
356100 16
356150 16
356200 16
356250 16
356300 16
356350 16
356400 16
356450 16
356500 16
356550 16
356600 16
356650 16
356700 16
356750 16
356800 16
356850 16
356900 16
356950 16
357000 16
357050 16
357100 16
357150 16
357200 16
357250 16
357300 16
357350 16
357400 16
357450 16
357500 16
357550 16
357600 16
357650 16
357700 16
357750 16
357800 16
357850 16
357900 16
357950 16
358000 16
358050 16
358100 16
358150 16
358200 16
358250 16
358300 16
358350 16
358400 16
358450 16
358500 16
358550 16
358600 16
358650 16
358700 16
358750 16
358800 16
358850 16
358900 16
358950 16
359000 16
359050 16
359100 16
359150 16
359200 16
359250 16
359300 16
359350 16
359400 16
359450 16
359500 16
359550 16
359600 16
359650 16
359700 15
359750 16
359800 16
359850 16
359900 16
359950 16
360000 16
360050 16
360100 16
360150 16
360200 16
360250 16
360300 16
360350 16
360400 16
360450 16
360500 16
360550 16
360600 16
360650 16
360700 16
360750 16
360800 16
360850 16
360900 16
360950 16
361000 16
361050 16
361100 16
361150 16
361200 16
361250 16
361300 16
361350 16
361400 16
361450 16
361500 16
361550 16
361600 16
361650 16
361700 16
361750 16
361800 16
361850 16
361900 16
361950 16
362000 16
362050 16
362100 16
362150 16
362200 16
362250 16
362300 16
362350 16
362400 16
362450 16
362500 16
362550 16
362600 16
362650 16
362700 16
362750 16
362800 16
362850 16
362900 16
362950 16
363000 16
363050 16
363100 16
363150 16
363200 15
363250 15
363300 15
363350 15
363400 15
363450 15
363500 15
363550 15
363600 15
363650 16
363700 16
363750 16
363800 16
363850 16
363900 16
363950 16
364000 16
364050 16
364100 16
364150 16
364200 16
364250 16
364300 16
364350 16
364400 16
364450 16
364500 16
364550 16
364600 16
364650 16
364700 16
364750 16
364800 16
364850 16
364900 16
364950 16
365000 16
365050 16
365100 16
365150 16
365200 16
365250 16
365300 16
365350 16
365400 16
365450 16
365500 16
365550 16
365600 16
365650 16
365700 16
365750 16
365800 16
365850 16
365900 16
365950 16
366000 16
366050 16
366100 16
366150 16
366200 16
366250 16
366300 16
366350 16
366400 16
366450 16
366500 16
366550 16
366600 16
366650 16
366700 16
366750 16
366800 16
366850 16
366900 16
366950 16
367000 16
367050 16
367100 16
367150 16
367200 16
367250 16
367300 16
367350 16
367400 16
367450 16
367500 16
367550 16
367600 16
367650 15
367700 15
367750 15
367800 16
367850 16
367900 16
367950 16
368000 16
368050 16
368100 16
368150 16
368200 16
368250 16
368300 16
368350 16
368400 16
368450 16
368500 16
368550 16
368600 16
368650 16
368700 16
368750 16
368800 16
368850 16
368900 16
368950 16
369000 16
369050 16
369100 16
369150 16
369200 16
369250 16
369300 16
369350 17
369400 17
369450 17
369500 17
369550 17
369600 17
369650 17
369700 17
369750 17
369800 17
369850 17
369900 17
369950 17
370000 17
370050 17
370100 17
370150 17
370200 17
370250 17
370300 17
370350 17
370400 17
370450 17
370500 17
370550 17
370600 17
370650 17
370700 17
370750 17
370800 17
370850 17
370900 17
370950 17
371000 17
371050 17
371100 17
371150 17
371200 17
371250 17
371300 17
371350 17
371400 17
371450 17
371500 17
371550 17
371600 17
371650 17
371700 17
371750 17
371800 17
371850 17
371900 17
371950 17
372000 17
372050 17
372100 17
372150 17
372200 17
372250 17
372300 17
372350 17
372400 17
372450 17
372500 17
372550 17
372600 17
372650 16
372700 16
372750 16
372800 16
372850 16
372900 16
372950 16
373000 16
373050 16
373100 16
373150 16
373200 17
373250 17
373300 17
373350 17
373400 17
373450 17
373500 17
373550 17
373600 17
373650 17
373700 17
373750 17
373800 17
373850 16
373900 17
373950 17
374000 17
374050 17
374100 17
374150 17
374200 17
374250 17
374300 17
374350 17
374400 17
374450 17
374500 17
374550 17
374600 17
374650 17
374700 17
374750 17
374800 17
374850 17
374900 17
374950 17
375000 17
375050 17
375100 17
375150 17
375200 17
375250 17
375300 17
375350 16
375400 16
375450 16
375500 16
375550 16
375600 16
375650 16
375700 16
375750 16
375800 16
375850 16
375900 16
375950 16
376000 16
376050 16
376100 16
376150 16
376200 16
376250 16
376300 16
376350 16
376400 15
376450 15
376500 16
376550 16
376600 15
376650 15
376700 15
376750 15
376800 15
376850 15
376900 15
376950 15
377000 15
377050 15
377100 15
377150 15
377200 16
377250 16
377300 16
377350 16
377400 15
377450 15
377500 15
377550 17
377600 17
377650 17
377700 17
377750 17
377800 17
377850 17
377900 17
377950 17
378000 17
378050 17
378100 17
378150 17
378200 17
378250 17
378300 17
378350 17
378400 17
378450 17
378500 17
378550 17
378600 17
378650 17
378700 17
378750 17
378800 17
378850 17
378900 17
378950 17
379000 17
379050 17
379100 15
379150 15
379200 17
379250 17
379300 17
379350 17
379400 17
379450 17
379500 17
379550 17
379600 17
379650 17
379700 17
379750 17
379800 17
379850 17
379900 16
379950 16
380000 17
380050 16
380100 16
380150 16
380200 16
380250 16
380300 16
380350 16
380400 16
380450 16
380500 16
380550 16
380600 16
380650 16
380700 16
380750 16
380800 16
380850 16
380900 16
380950 16
381000 16
381050 16
381100 16
381150 16
381200 16
381250 16
381300 16
381350 16
381400 16
381450 16
381500 16
381550 16
381600 16
381650 16
381700 16
381750 16
381800 16
381850 16
381900 16
381950 16
382000 16
382050 16
382100 16
382150 16
382200 16
382250 16
382300 16
382350 16
382400 16
382450 16
382500 16
382550 16
382600 16
382650 16
382700 16
382750 16
382800 16
382850 16
382900 16
382950 16
383000 16
383050 16
383100 16
383150 16
383200 16
383250 16
383300 16
383350 16
383400 16
383450 16
383500 16
383550 16
383600 16
383650 16
383700 16
383750 16
383800 16
383850 16
383900 16
383950 16
384000 16
384050 16
384100 16
384150 16
384200 16
384250 16
384300 16
384350 16
384400 16
384450 16
384500 16
384550 16
384600 16
384650 16
384700 16
384750 16
384800 16
384850 16
384900 16
384950 16
385000 16
385050 16
385100 16
385150 16
385200 16
385250 16
385300 16
385350 16
385400 16
385450 16
385500 16
385550 16
385600 16
385650 16
385700 16
385750 16
385800 16
385850 16
385900 16
385950 16
386000 16
386050 16
386100 16
386150 16
386200 16
386250 16
386300 16
386350 16
386400 16
386450 16
386500 16
386550 16
386600 16
386650 16
386700 16
386750 16
386800 16
386850 16
386900 16
386950 16
387000 16
387050 16
387100 16
387150 16
387200 16
387250 16
387300 16
387350 16
387400 16
387450 16
387500 16
387550 16
387600 16
387650 16
387700 16
387750 16
387800 16
387850 16
387900 16
387950 16
388000 16
388050 16
388100 16
388150 16
388200 16
388250 16
388300 16
388350 16
388400 16
388450 16
388500 16
388550 16
388600 16
388650 16
388700 16
388750 16
388800 16
388850 16
388900 16
388950 16
389000 16
389050 16
389100 16
389150 16
389200 16
389250 16
389300 15
389350 15
389400 15
389450 16
389500 16
389550 16
389600 16
389650 16
389700 16
389750 16
389800 16
389850 16
389900 16
389950 16
390000 16
390050 16
390100 16
390150 16
390200 16
390250 16
390300 16
390350 16
390400 16
390450 16
390500 16
390550 16
390600 16
390650 16
390700 16
390750 16
390800 16
390850 16
390900 16
390950 16
391000 16
391050 16
391100 16
391150 16
391200 16
391250 16
391300 16
391350 16
391400 16
391450 16
391500 16
391550 16
391600 16
391650 16
391700 16
391750 16
391800 16
391850 16
391900 16
391950 16
392000 16
392050 16
392100 16
392150 16
392200 16
392250 16
392300 16
392350 16
392400 16
392450 16
392500 16
392550 16
392600 16
392650 16
392700 16
392750 16
392800 16
392850 16
392900 16
392950 16
393000 16
393050 16
393100 16
393150 16
393200 16
393250 16
393300 15
393350 15
393400 16
393450 16
393500 16
393550 15
393600 15
393650 16
393700 16
393750 15
393800 15
393850 16
393900 15
393950 15
394000 15
394050 16
394100 16
394150 16
394200 16
394250 16
394300 16
394350 16
394400 16
394450 16
394500 16
394550 16
394600 16
394650 16
394700 16
394750 16
394800 16
394850 16
394900 16
394950 16
395000 16
395050 16
395100 16
395150 16
395200 16
395250 16
395300 16
395350 16
395400 16
395450 16
395500 16
395550 16
395600 16
395650 16
395700 16
395750 16
395800 16
395850 16
395900 16
395950 16
396000 15
396050 15
396100 15
396150 15
396200 15
396250 15
396300 15
396350 15
396400 15
396450 15
396500 15
396550 15
396600 15
396650 15
396700 15
396750 15
396800 15
396850 15
396900 15
396950 15
397000 15
397050 15
397100 15
397150 15
397200 15
397250 15
397300 15
397350 15
397400 15
397450 15
397500 15
397550 15
397600 15
397650 15
397700 15
397750 15
397800 15
397850 15
397900 15
397950 15
398000 15
398050 15
398100 15
398150 15
398200 15
398250 15
398300 15
398350 15
398400 15
398450 15
398500 15
398550 15
398600 15
398650 15
398700 15
398750 15
398800 15
398850 15
398900 15
398950 16
399000 16
399050 16
399100 16
399150 15
399200 15
399250 15
399300 15
399350 15
399400 15
399450 15
399500 15
399550 15
399600 15
399650 15
399700 16
399750 16
399800 16
399850 16
399900 16
399950 16
400000 16
400050 16
400100 16
400150 16
400200 16
400250 16
400300 16
400350 16
400400 16
400450 16
400500 16
400550 16
400600 16
400650 16
400700 16
400750 16
400800 16
400850 16
400900 16
400950 16
401000 16
401050 16
401100 16
401150 16
401200 16
401250 16
401300 16
401350 16
401400 16
401450 16
401500 16
401550 16
401600 16
401650 16
401700 16
401750 16
401800 16
401850 16
401900 16
401950 16
402000 16
402050 16
402100 16
402150 16
402200 16
402250 16
402300 16
402350 16
402400 16
402450 16
402500 16
402550 16
402600 16
402650 16
402700 16
402750 16
402800 16
402850 16
402900 16
402950 16
403000 16
403050 16
403100 16
403150 16
403200 16
403250 16
403300 16
403350 16
403400 16
403450 16
403500 16
403550 16
403600 16
403650 16
403700 16
403750 16
403800 16
403850 16
403900 16
403950 16
404000 16
404050 16
404100 16
404150 16
404200 16
404250 16
404300 16
404350 16
404400 16
404450 16
404500 16
404550 16
404600 16
404650 16
404700 16
404750 16
404800 16
404850 16
404900 16
404950 16
405000 16
405050 16
405100 16
405150 16
405200 16
405250 16
405300 16
405350 16
405400 16
405450 16
405500 15
405550 15
405600 15
405650 15
405700 15
405750 15
405800 15
405850 15
405900 15
405950 15
406000 15
406050 15
406100 15
406150 15
406200 16
406250 15
406300 15
406350 15
406400 15
406450 15
406500 15
406550 15
406600 15
406650 14
406700 14
406750 14
406800 14
406850 14
406900 14
406950 14
407000 14
407050 14
407100 14
407150 14
407200 14
407250 14
407300 14
407350 14
407400 15
407450 14
407500 14
407550 14
407600 14
407650 14
407700 14
407750 14
407800 14
407850 14
407900 14
407950 14
408000 14
408050 14
408100 14
408150 14
408200 14
408250 14
408300 15
408350 15
408400 15
408450 15
408500 15
408550 15
408600 15
408650 15
408700 15
408750 15
408800 15
408850 15
408900 15
408950 15
409000 15
409050 15
409100 15
409150 15
409200 15
409250 15
409300 15
409350 15
409400 15
409450 15
409500 15
409550 15
409600 15
409650 15
409700 15
409750 15
409800 15
409850 15
409900 15
409950 15
410000 15
410050 15
410100 15
410150 15
410200 15
410250 15
410300 15
410350 15
410400 15
410450 15
410500 15
410550 15
410600 15
410650 15
410700 15
410750 15
410800 15
410850 15
410900 15
410950 15
411000 15
411050 15
411100 15
411150 15
411200 15
411250 15
411300 15
411350 15
411400 15
411450 15
411500 15
411550 15
411600 15
411650 15
411700 15
411750 15
411800 15
411850 15
411900 15
411950 15
412000 15
412050 15
412100 15
412150 15
412200 15
412250 15
412300 15
412350 15
412400 15
412450 15
412500 15
412550 15
412600 15
412650 15
412700 15
412750 15
412800 15
412850 15
412900 15
412950 15
413000 15
413050 15
413100 15
413150 15
413200 15
413250 15
413300 15
413350 15
413400 15
413450 15
413500 15
413550 15
413600 15
413650 15
413700 15
413750 15
413800 15
413850 15
413900 15
413950 14
414000 15
414050 15
414100 15
414150 15
414200 15
414250 15
414300 15
414350 15
414400 15
414450 15
414500 15
414550 15
414600 15
414650 15
414700 15
414750 15
414800 15
414850 15
414900 15
414950 15
415000 15
415050 16
415100 15
415150 15
415200 15
415250 15
415300 16
415350 15
415400 15
415450 15
415500 15
415550 15
415600 15
415650 15
415700 15
415750 15
415800 15
415850 15
415900 15
415950 15
416000 15
416050 15
416100 15
416150 15
416200 15
416250 15
416300 15
416350 15
416400 14
416450 14
416500 15
416550 14
416600 14
416650 14
416700 15
416750 15
416800 15
416850 15
416900 15
416950 15
417000 15
417050 15
417100 15
417150 15
417200 15
417250 15
417300 15
417350 15
417400 15
417450 15
417500 15
417550 15
417600 15
417650 15
417700 15
417750 15
417800 15
417850 15
417900 15
417950 15
418000 15
418050 15
418100 15
418150 15
418200 15
418250 15
418300 15
418350 15
418400 15
418450 15
418500 15
418550 15
418600 15
418650 15
418700 15
418750 15
418800 15
418850 15
418900 15
418950 15
419000 15
419050 15
419100 15
419150 15
419200 15
419250 15
419300 15
419350 15
419400 15
419450 15
419500 15
419550 15
419600 15
419650 15
419700 15
419750 15
419800 15
