Curve H2O
279950 3
280000 3
280050 3
280100 3
280150 3
280200 3
280250 3
280300 3
280350 3
280400 3
280450 3
280500 3
280550 3
280600 3
280650 3
280700 3
280750 3
280800 3
280850 3
280900 3
280950 3
281000 3
281050 3
281100 3
281150 3
281200 3
281250 3
281300 3
281350 3
281400 3
281450 3
281500 3
281550 3
281600 3
281650 3
281700 3
281750 3
281800 3
281850 3
281900 3
281950 3
282000 3
282050 3
282100 3
282150 3
282200 3
282250 3
282300 3
282350 3
282400 3
282450 3
282500 3
282550 3
282600 3
282650 3
282700 3
282750 3
282800 3
282850 3
282900 3
282950 3
283000 3
283050 3
283100 3
283150 3
283200 3
283250 3
283300 3
283350 3
283400 3
283450 3
283500 3
283550 3
283600 3
283650 3
283700 3
283750 3
283800 3
283850 3
283900 3
283950 3
284000 3
284050 3
284100 3
284150 3
284200 3
284250 3
284300 3
284350 3
284400 3
284450 3
284500 3
284550 3
284600 3
284650 3
284700 3
284750 3
284800 3
284850 3
284900 3
284950 3
285000 3
285050 3
285100 3
285150 3
285200 3
285250 3
285300 3
285350 3
285400 3
285450 3
285500 3
285550 3
285600 3
285650 3
285700 3
285750 3
285800 3
285850 3
285900 3
285950 3
286000 3
286050 3
286100 3
286150 3
286200 3
286250 3
286300 3
286350 3
286400 3
286450 3
286500 3
286550 3
286600 3
286650 3
286700 3
286750 3
286800 3
286850 3
286900 3
286950 3
287000 3
287050 3
287100 3
287150 3
287200 3
287250 3
287300 3
287350 3
287400 3
287450 3
287500 3
287550 3
287600 3
287650 3
287700 3
287750 3
287800 3
287850 3
287900 3
287950 3
288000 3
288050 3
288100 3
288150 3
288200 3
288250 3
288300 3
288350 3
288400 3
288450 3
288500 3
288550 3
288600 3
288650 3
288700 3
288750 3
288800 3
288850 3
288900 3
288950 3
289000 3
289050 3
289100 3
289150 3
289200 3
289250 3
289300 3
289350 3
289400 3
289450 3
289500 3
289550 3
289600 3
289650 3
289700 3
289750 3
289800 3
289850 3
289900 3
289950 3
290000 3
290050 3
290100 3
290150 3
290200 3
290250 3
290300 3
290350 3
290400 3
290450 3
290500 3
290550 3
290600 3
290650 3
290700 3
290750 3
290800 3
290850 3
290900 3
290950 3
291000 3
291050 3
291100 3
291150 3
291200 3
291250 3
291300 3
291350 3
291400 3
291450 3
291500 3
291550 3
291600 3
291650 3
291700 3
291750 3
291800 3
291850 3
291900 3
291950 3
292000 3
292050 3
292100 3
292150 3
292200 3
292250 3
292300 3
292350 3
292400 3
292450 3
292500 3
292550 3
292600 3
292650 3
292700 3
292750 3
292800 3
292850 3
292900 3
292950 3
293000 3
293050 3
293100 3
293150 3
293200 3
293250 3
293300 3
293350 3
293400 3
293450 3
293500 3
293550 3
293600 3
293650 3
293700 3
293750 3
293800 3
293850 3
293900 3
293950 3
294000 3
294050 3
294100 3
294150 3
294200 3
294250 3
294300 3
294350 3
294400 3
294450 3
294500 3
294550 3
294600 3
294650 3
294700 3
294750 3
294800 3
294850 3
294900 3
294950 3
295000 3
295050 3
295100 3
295150 3
295200 3
295250 3
295300 3
295350 3
295400 3
295450 3
295500 3
295550 3
295600 3
295650 3
295700 3
295750 3
295800 3
295850 3
295900 3
295950 3
296000 3
296050 3
296100 3
296150 3
296200 3
296250 3
296300 3
296350 3
296400 3
296450 3
296500 3
296550 3
296600 3
296650 3
296700 3
296750 3
296800 3
296850 3
296900 3
296950 3
297000 3
297050 3
297100 3
297150 3
297200 3
297250 3
297300 3
297350 3
297400 3
297450 3
297500 3
297550 3
297600 3
297650 3
297700 3
297750 3
297800 3
297850 3
297900 3
297950 3
298000 3
298050 3
298100 3
298150 3
298200 3
298250 3
298300 3
298350 3
298400 3
298450 3
298500 3
298550 3
298600 3
298650 3
298700 3
298750 3
298800 3
298850 3
298900 3
298950 3
299000 3
299050 3
299100 3
299150 3
299200 3
299250 3
299300 3
299350 3
299400 3
299450 3
299500 3
299550 3
299600 3
299650 3
299700 3
299750 3
299800 3
299850 3
299900 3
299950 3
300000 3
300050 3
300100 3
300150 3
300200 3
300250 3
300300 3
300350 3
300400 3
300450 3
300500 3
300550 3
300600 3
300650 3
300700 3
300750 3
300800 3
300850 3
300900 3
300950 3
301000 3
301050 3
301100 3
301150 3
301200 3
301250 3
301300 3
301350 3
301400 3
301450 3
301500 3
301550 3
301600 3
301650 3
301700 3
301750 3
301800 3
301850 3
301900 3
301950 3
302000 3
302050 3
302100 3
302150 3
302200 3
302250 3
302300 3
302350 3
302400 3
302450 3
302500 3
302550 3
302600 3
302650 3
302700 3
302750 3
302800 3
302850 3
302900 3
302950 3
303000 3
303050 3
303100 3
303150 3
303200 3
303250 3
303300 3
303350 3
303400 3
303450 3
303500 3
303550 3
303600 3
303650 3
303700 3
303750 3
303800 3
303850 3
303900 3
303950 3
304000 3
304050 3
304100 3
304150 3
304200 3
304250 3
304300 3
304350 3
304400 3
304450 3
304500 3
304550 3
304600 3
304650 3
304700 3
304750 3
304800 3
304850 3
304900 3
304950 3
305000 3
305050 3
305100 3
305150 3
305200 3
305250 3
305300 3
305350 3
305400 3
305450 3
305500 3
305550 3
305600 3
305650 3
305700 3
305750 3
305800 3
305850 3
305900 3
305950 3
306000 2
306050 3
306100 3
306150 3
306200 3
306250 3
306300 3
306350 3
306400 3
306450 3
306500 3
306550 3
306600 3
306650 3
306700 3
306750 3
306800 3
306850 3
306900 3
306950 3
307000 3
307050 3
307100 3
307150 3
307200 3
307250 3
307300 3
307350 3
307400 3
307450 3
307500 3
307550 3
307600 3
307650 3
307700 3
307750 3
307800 3
307850 3
307900 3
307950 3
308000 3
308050 3
308100 3
308150 3
308200 3
308250 3
308300 3
308350 3
308400 3
308450 3
308500 3
308550 3
308600 3
308650 3
308700 3
308750 3
308800 3
308850 3
308900 3
308950 3
309000 3
309050 3
309100 3
309150 3
309200 3
309250 3
309300 3
309350 3
309400 3
309450 3
309500 3
309550 3
309600 3
309650 3
309700 3
309750 3
309800 3
309850 3
309900 3
309950 3
310000 3
310050 3
310100 3
310150 3
310200 3
310250 3
310300 3
310350 3
310400 3
310450 3
310500 3
310550 3
310600 3
310650 3
310700 3
310750 3
310800 3
310850 3
310900 3
310950 3
311000 3
311050 3
311100 3
311150 3
311200 3
311250 3
311300 3
311350 3
311400 3
311450 3
311500 3
311550 3
311600 3
311650 3
311700 3
311750 3
311800 3
311850 3
311900 3
311950 3
312000 3
312050 3
312100 3
312150 3
312200 3
312250 3
312300 3
312350 3
312400 3
312450 3
312500 3
312550 3
312600 3
312650 3
312700 3
312750 3
312800 3
312850 3
312900 3
312950 3
313000 3
313050 3
313100 3
313150 3
313200 3
313250 3
313300 3
313350 3
313400 3
313450 3
313500 3
313550 3
313600 3
313650 3
313700 3
313750 3
313800 3
313850 3
313900 3
313950 3
314000 3
314050 3
314100 3
314150 3
314200 3
314250 3
314300 3
314350 3
314400 3
314450 3
314500 3
314550 3
314600 3
314650 3
314700 3
314750 3
314800 3
314850 3
314900 3
314950 3
315000 3
315050 3
315100 3
315150 3
315200 3
315250 3
315300 3
315350 3
315400 3
315450 3
315500 3
315550 3
315600 3
315650 3
315700 3
315750 3
315800 3
315850 3
315900 3
315950 3
316000 3
316050 3
316100 3
316150 3
316200 3
316250 3
316300 3
316350 3
316400 3
316450 3
316500 3
316550 3
316600 3
316650 3
316700 3
316750 3
316800 3
316850 3
316900 3
316950 3
317000 3
317050 3
317100 3
317150 3
317200 3
317250 3
317300 3
317350 3
317400 3
317450 3
317500 3
317550 3
317600 3
317650 3
317700 3
317750 3
317800 3
317850 3
317900 3
317950 3
318000 3
318050 3
318100 3
318150 3
318200 3
318250 3
318300 3
318350 3
318400 3
318450 3
318500 3
318550 3
318600 3
318650 3
318700 3
318750 3
318800 3
318850 3
318900 3
318950 3
319000 3
319050 3
319100 3
319150 3
319200 3
319250 3
319300 3
319350 3
319400 3
319450 3
319500 3
319550 3
319600 3
319650 3
319700 3
319750 3
319800 3
319850 3
319900 3
319950 3
320000 3
320050 3
320100 3
320150 3
320200 3
320250 3
320300 3
320350 3
320400 3
320450 3
320500 3
320550 3
320600 3
320650 3
320700 3
320750 3
320800 3
320850 3
320900 3
320950 3
321000 3
321050 3
321100 3
321150 3
321200 3
321250 3
321300 3
321350 3
321400 3
321450 3
321500 3
321550 3
321600 3
321650 3
321700 3
321750 3
321800 3
321850 3
321900 3
321950 3
322000 3
322050 3
322100 3
322150 3
322200 3
322250 3
322300 3
322350 3
322400 3
322450 3
322500 3
322550 3
322600 3
322650 3
322700 3
322750 3
322800 3
322850 3
322900 3
322950 3
323000 3
323050 3
323100 3
323150 3
323200 3
323250 3
323300 3
323350 3
323400 3
323450 3
323500 3
323550 3
323600 3
323650 3
323700 3
323750 3
323800 3
323850 3
323900 3
323950 3
324000 3
324050 3
324100 3
324150 3
324200 3
324250 3
324300 3
324350 3
324400 3
324450 3
324500 3
324550 3
324600 3
324650 3
324700 3
324750 3
324800 3
324850 3
324900 3
324950 3
325000 3
325050 3
325100 3
325150 3
325200 3
325250 3
325300 3
325350 3
325400 3
325450 3
325500 3
325550 3
325600 3
325650 3
325700 3
325750 3
325800 3
325850 3
325900 3
325950 3
326000 3
326050 3
326100 3
326150 3
326200 3
326250 3
326300 3
326350 3
326400 3
326450 3
326500 3
326550 3
326600 3
326650 3
326700 3
326750 3
326800 3
326850 3
326900 3
326950 3
327000 3
327050 3
327100 3
327150 3
327200 3
327250 3
327300 3
327350 3
327400 3
327450 3
327500 3
327550 3
327600 3
327650 3
327700 3
327750 3
327800 3
327850 3
327900 3
327950 3
328000 3
328050 3
328100 3
328150 3
328200 3
328250 3
328300 3
328350 3
328400 3
328450 3
328500 3
328550 3
328600 3
328650 3
328700 3
328750 3
328800 3
328850 3
328900 3
328950 3
329000 3
329050 3
329100 3
329150 3
329200 3
329250 3
329300 3
329350 3
329400 3
329450 3
329500 3
329550 3
329600 3
329650 3
329700 3
329750 3
329800 3
329850 3
329900 3
329950 3
330000 3
330050 3
330100 3
330150 3
330200 3
330250 3
330300 3
330350 3
330400 3
330450 3
330500 3
330550 3
330600 3
330650 3
330700 3
330750 3
330800 3
330850 3
330900 3
330950 3
331000 3
331050 3
331100 3
331150 3
331200 3
331250 3
331300 3
331350 3
331400 3
331450 3
331500 3
331550 3
331600 3
331650 3
331700 3
331750 3
331800 3
331850 3
331900 3
331950 3
332000 3
332050 3
332100 3
332150 3
332200 3
332250 3
332300 3
332350 3
332400 3
332450 3
332500 3
332550 3
332600 3
332650 3
332700 3
332750 3
332800 3
332850 3
332900 3
332950 3
333000 3
333050 3
333100 3
333150 3
333200 3
333250 3
333300 3
333350 3
333400 3
333450 3
333500 3
333550 3
333600 3
333650 3
333700 3
333750 3
333800 3
333850 3
333900 3
333950 3
334000 3
334050 3
334100 3
334150 3
334200 3
334250 3
334300 3
334350 3
334400 3
334450 3
334500 3
334550 3
334600 3
334650 3
334700 3
334750 3
334800 3
334850 3
334900 3
334950 3
335000 3
335050 3
335100 3
335150 3
335200 3
335250 3
335300 3
335350 3
335400 3
335450 3
335500 3
335550 3
335600 3
335650 3
335700 3
335750 3
335800 3
335850 3
335900 3
335950 3
336000 3
336050 3
336100 3
336150 3
336200 3
336250 3
336300 3
336350 3
336400 3
336450 3
336500 3
336550 3
336600 3
336650 3
336700 3
336750 3
336800 3
336850 2
336900 2
336950 3
337000 3
337050 3
337100 3
337150 3
337200 3
337250 3
337300 3
337350 3
337400 3
337450 3
337500 3
337550 3
337600 3
337650 3
337700 3
337750 3
337800 3
337850 3
337900 3
337950 3
338000 3
338050 3
338100 3
338150 3
338200 3
338250 3
338300 3
338350 3
338400 3
338450 3
338500 3
338550 3
338600 3
338650 3
338700 3
338750 3
338800 3
338850 3
338900 3
338950 3
339000 3
339050 3
339100 3
339150 3
339200 3
339250 3
339300 3
339350 3
339400 3
339450 3
339500 3
339550 3
339600 3
339650 3
339700 3
339750 3
339800 3
339850 3
339900 3
339950 3
340000 3
340050 3
340100 3
340150 3
340200 3
340250 3
340300 3
340350 3
340400 3
340450 3
340500 3
340550 3
340600 3
340650 3
340700 3
340750 3
340800 3
340850 3
340900 3
340950 3
341000 3
341050 3
341100 3
341150 3
341200 3
341250 3
341300 3
341350 3
341400 3
341450 3
341500 3
341550 3
341600 3
341650 3
341700 3
341750 3
341800 3
341850 3
341900 3
341950 3
342000 3
342050 3
342100 3
342150 3
342200 3
342250 3
342300 3
342350 3
342400 3
342450 3
342500 3
342550 3
342600 3
342650 3
342700 3
342750 3
342800 3
342850 3
342900 3
342950 3
343000 3
343050 3
343100 3
343150 3
343200 3
343250 3
343300 3
343350 3
343400 3
343450 3
343500 3
343550 3
343600 3
343650 3
343700 3
343750 3
343800 3
343850 3
343900 3
343950 3
344000 3
344050 3
344100 3
344150 3
344200 3
344250 3
344300 3
344350 3
344400 3
344450 3
344500 3
344550 3
344600 3
344650 3
344700 3
344750 3
344800 3
344850 3
344900 3
344950 3
345000 3
345050 3
345100 3
345150 3
345200 3
345250 3
345300 3
345350 3
345400 3
345450 3
345500 3
345550 3
345600 3
345650 3
345700 3
345750 3
345800 3
345850 3
345900 3
345950 3
346000 3
346050 3
346100 3
346150 3
346200 3
346250 3
346300 3
346350 3
346400 3
346450 3
346500 3
346550 3
346600 3
346650 3
346700 3
346750 3
346800 3
346850 3
346900 3
346950 3
347000 3
347050 3
347100 3
347150 3
347200 3
347250 3
347300 3
347350 3
347400 3
347450 3
347500 3
347550 3
347600 3
347650 3
347700 3
347750 3
347800 3
347850 3
347900 3
347950 3
348000 3
348050 3
348100 3
348150 3
348200 3
348250 3
348300 3
348350 3
348400 3
348450 3
348500 3
348550 3
348600 3
348650 3
348700 3
348750 3
348800 3
348850 3
348900 3
348950 3
349000 3
349050 3
349100 3
349150 3
349200 3
349250 3
349300 3
349350 3
349400 3
349450 3
349500 3
349550 3
349600 3
349650 3
349700 3
349750 3
349800 3
349850 3
349900 3
349950 3
350000 3
350050 3
350100 3
350150 3
350200 3
350250 3
350300 3
350350 3
350400 3
350450 3
350500 3
350550 3
350600 3
350650 3
350700 3
350750 3
350800 3
350850 3
350900 3
350950 3
351000 3
351050 3
351100 3
351150 3
351200 3
351250 3
351300 3
351350 3
351400 3
351450 3
351500 3
351550 3
351600 3
351650 3
351700 3
351750 3
351800 3
351850 3
351900 3
351950 3
352000 3
352050 3
352100 3
352150 3
352200 3
352250 3
352300 3
352350 3
352400 3
352450 3
352500 3
352550 3
352600 3
352650 3
352700 3
352750 3
352800 3
352850 3
352900 3
352950 3
353000 3
353050 3
353100 3
353150 3
353200 3
353250 3
353300 3
353350 3
353400 3
353450 3
353500 3
353550 3
353600 3
353650 3
353700 3
353750 3
353800 3
353850 3
353900 3
353950 3
354000 3
354050 3
354100 3
354150 3
354200 3
354250 3
354300 3
354350 3
354400 3
354450 3
354500 3
354550 3
354600 3
354650 3
354700 3
354750 3
354800 3
354850 3
354900 3
354950 3
355000 3
355050 3
355100 3
355150 3
355200 3
355250 3
355300 3
355350 3
355400 3
355450 3
355500 3
355550 3
355600 3
355650 3
355700 3
355750 3
355800 3
355850 3
355900 3
355950 3
356000 3
356050 3
356100 3
356150 3
356200 3
356250 3
356300 3
356350 3
356400 3
356450 3
356500 3
356550 3
356600 3
356650 3
356700 3
356750 3
356800 3
356850 3
356900 3
356950 3
357000 3
357050 3
357100 3
357150 3
357200 3
357250 3
357300 3
357350 3
357400 3
357450 3
357500 3
357550 3
357600 3
357650 3
357700 3
357750 3
357800 3
357850 3
357900 3
357950 3
358000 3
358050 3
358100 3
358150 3
358200 3
358250 3
358300 3
358350 3
358400 3
358450 3
358500 3
358550 3
358600 3
358650 3
358700 3
358750 3
358800 3
358850 3
358900 3
358950 3
359000 3
359050 3
359100 3
359150 3
359200 3
359250 3
359300 3
359350 3
359400 3
359450 3
359500 3
359550 3
359600 3
359650 3
359700 3
359750 3
359800 3
359850 3
359900 3
359950 3
360000 3
360050 3
360100 3
360150 3
360200 3
360250 3
360300 3
360350 3
360400 3
360450 3
360500 3
360550 3
360600 3
360650 3
360700 3
360750 3
360800 3
360850 3
360900 3
360950 3
361000 3
361050 3
361100 3
361150 3
361200 3
361250 3
361300 3
361350 3
361400 3
361450 3
361500 3
361550 3
361600 3
361650 3
361700 3
361750 3
361800 3
361850 3
361900 3
361950 3
362000 3
362050 3
362100 3
362150 3
362200 3
362250 3
362300 3
362350 3
362400 3
362450 3
362500 3
362550 3
362600 3
362650 3
362700 3
362750 3
362800 3
362850 3
362900 3
362950 3
363000 3
363050 3
363100 3
363150 3
363200 3
363250 3
363300 3
363350 3
363400 3
363450 3
363500 3
363550 3
363600 3
363650 3
363700 3
363750 3
363800 3
363850 3
363900 3
363950 3
364000 3
364050 3
364100 3
364150 3
364200 3
364250 3
364300 3
364350 3
364400 3
364450 3
364500 3
364550 3
364600 3
364650 3
364700 3
364750 3
364800 3
364850 3
364900 3
364950 3
365000 3
365050 3
365100 3
365150 3
365200 3
365250 3
365300 3
365350 3
365400 3
365450 3
365500 3
365550 3
365600 3
365650 3
365700 3
365750 3
365800 3
365850 3
365900 3
365950 3
366000 3
366050 3
366100 3
366150 3
366200 3
366250 3
366300 3
366350 3
366400 3
366450 3
366500 3
366550 3
366600 3
366650 3
366700 3
366750 3
366800 3
366850 3
366900 3
366950 3
367000 3
367050 3
367100 3
367150 3
367200 3
367250 3
367300 3
367350 3
367400 3
367450 3
367500 3
367550 3
367600 3
367650 3
367700 3
367750 3
367800 3
367850 3
367900 3
367950 3
368000 3
368050 3
368100 3
368150 3
368200 3
368250 3
368300 3
368350 3
368400 3
368450 3
368500 3
368550 3
368600 3
368650 3
368700 3
368750 3
368800 3
368850 3
368900 3
368950 3
369000 3
369050 3
369100 3
369150 3
369200 3
369250 3
369300 3
369350 3
369400 3
369450 3
369500 3
369550 3
369600 3
369650 3
369700 3
369750 3
369800 3
369850 3
369900 3
369950 3
370000 3
370050 3
370100 3
370150 3
370200 3
370250 3
370300 3
370350 3
370400 3
370450 3
370500 3
370550 3
370600 3
370650 3
370700 3
370750 3
370800 3
370850 3
370900 3
370950 3
371000 3
371050 3
371100 3
371150 3
371200 3
371250 3
371300 3
371350 3
371400 3
371450 3
371500 3
371550 3
371600 3
371650 3
371700 3
371750 3
371800 3
371850 3
371900 3
371950 3
372000 3
372050 3
372100 3
372150 3
372200 3
372250 3
372300 3
372350 3
372400 3
372450 3
372500 3
372550 3
372600 3
372650 3
372700 3
372750 3
372800 3
372850 3
372900 3
372950 3
373000 3
373050 3
373100 3
373150 3
373200 3
373250 3
373300 3
373350 3
373400 3
373450 3
373500 3
373550 3
373600 3
373650 3
373700 3
373750 3
373800 3
373850 3
373900 3
373950 3
374000 3
374050 3
374100 3
374150 3
374200 3
374250 3
374300 3
374350 3
374400 3
374450 3
374500 3
374550 3
374600 3
374650 3
374700 3
374750 3
374800 3
374850 3
374900 3
374950 3
375000 3
375050 3
375100 3
375150 3
375200 3
375250 3
375300 3
375350 3
375400 3
375450 3
375500 3
375550 3
375600 3
375650 3
375700 3
375750 3
375800 3
375850 3
375900 3
375950 3
376000 3
376050 3
376100 3
376150 3
376200 3
376250 3
376300 3
376350 3
376400 3
376450 3
376500 3
376550 3
376600 3
376650 3
376700 3
376750 3
376800 3
376850 3
376900 3
376950 3
377000 3
377050 3
377100 3
377150 3
377200 3
377250 3
377300 3
377350 3
377400 3
377450 3
377500 3
377550 3
377600 3
377650 3
377700 3
377750 3
377800 3
377850 3
377900 3
377950 3
378000 3
378050 3
378100 3
378150 3
378200 3
378250 3
378300 3
378350 3
378400 3
378450 3
378500 3
378550 3
378600 3
378650 3
378700 3
378750 3
378800 3
378850 3
378900 3
378950 3
379000 3
379050 3
379100 3
379150 3
379200 3
379250 3
379300 3
379350 3
379400 3
379450 3
379500 3
379550 3
379600 3
379650 3
379700 3
379750 3
379800 3
379850 3
379900 3
379950 3
380000 3
380050 3
380100 3
380150 3
380200 3
380250 3
380300 3
380350 3
380400 3
380450 3
380500 3
380550 3
380600 3
380650 3
380700 3
380750 3
380800 3
380850 3
380900 3
380950 3
381000 3
381050 3
381100 3
381150 3
381200 3
381250 3
381300 3
381350 3
381400 3
381450 3
381500 3
381550 3
381600 3
381650 3
381700 3
381750 3
381800 3
381850 3
381900 3
381950 3
382000 3
382050 3
382100 3
382150 3
382200 3
382250 3
382300 3
382350 3
382400 3
382450 3
382500 3
382550 3
382600 3
382650 3
382700 3
382750 3
382800 3
382850 3
382900 3
382950 3
383000 3
383050 3
383100 3
383150 3
383200 3
383250 3
383300 3
383350 3
383400 3
383450 3
383500 3
383550 3
383600 3
383650 3
383700 3
383750 3
383800 3
383850 3
383900 3
383950 3
384000 3
384050 3
384100 3
384150 3
384200 3
384250 3
384300 3
384350 3
384400 3
384450 3
384500 3
384550 3
384600 3
384650 3
384700 3
384750 3
384800 3
384850 3
384900 3
384950 3
385000 3
385050 3
385100 3
385150 3
385200 3
385250 3
385300 3
385350 3
385400 3
385450 3
385500 3
385550 3
385600 3
385650 3
385700 3
385750 3
385800 3
385850 3
385900 3
385950 3
386000 3
386050 3
386100 3
386150 3
386200 3
386250 3
386300 3
386350 3
386400 3
386450 3
386500 3
386550 3
386600 3
386650 3
386700 3
386750 3
386800 3
386850 3
386900 3
386950 3
387000 3
387050 3
387100 3
387150 3
387200 3
387250 3
387300 3
387350 3
387400 3
387450 3
387500 3
387550 3
387600 3
387650 3
387700 3
387750 3
387800 3
387850 3
387900 3
387950 3
388000 3
388050 3
388100 3
388150 3
388200 3
388250 3
388300 3
388350 3
388400 3
388450 3
388500 3
388550 3
388600 3
388650 3
388700 3
388750 3
388800 3
388850 3
388900 3
388950 3
389000 3
389050 3
389100 3
389150 3
389200 3
389250 3
389300 3
389350 3
389400 3
389450 3
389500 3
389550 3
389600 3
389650 3
389700 3
389750 3
389800 3
389850 3
389900 3
389950 3
390000 3
390050 3
390100 3
390150 3
390200 3
390250 3
390300 3
390350 3
390400 3
390450 3
390500 3
390550 3
390600 3
390650 3
390700 3
390750 3
390800 3
390850 3
390900 3
390950 3
391000 3
391050 3
391100 3
391150 3
391200 3
391250 3
391300 3
391350 3
391400 3
391450 3
391500 3
391550 3
391600 3
391650 3
391700 3
391750 3
391800 3
391850 3
391900 3
391950 3
392000 3
392050 3
392100 3
392150 3
392200 3
392250 3
392300 3
392350 3
392400 3
392450 3
392500 3
392550 3
392600 3
392650 3
392700 3
392750 3
392800 3
392850 3
392900 3
392950 3
393000 3
393050 3
393100 3
393150 3
393200 3
393250 3
393300 3
393350 3
393400 3
393450 3
393500 3
393550 3
393600 3
393650 3
393700 3
393750 3
393800 3
393850 3
393900 3
393950 3
394000 3
394050 3
394100 3
394150 3
394200 3
394250 3
394300 3
394350 3
394400 3
394450 3
394500 3
394550 3
394600 3
394650 3
394700 3
394750 3
394800 3
394850 3
394900 3
394950 3
395000 3
395050 3
395100 3
395150 3
395200 3
395250 3
395300 3
395350 3
395400 3
395450 3
395500 3
395550 3
395600 3
395650 3
395700 3
395750 3
395800 3
395850 3
395900 3
395950 3
396000 3
396050 3
396100 3
396150 3
396200 3
396250 3
396300 3
396350 3
396400 3
396450 3
396500 3
396550 3
396600 3
396650 3
396700 3
396750 3
396800 3
396850 3
396900 3
396950 3
397000 3
397050 3
397100 3
397150 3
397200 3
397250 3
397300 3
397350 3
397400 3
397450 3
397500 3
397550 3
397600 3
397650 3
397700 3
397750 3
397800 3
397850 3
397900 3
397950 3
398000 3
398050 3
398100 3
398150 3
398200 3
398250 3
398300 3
398350 3
398400 3
398450 3
398500 3
398550 3
398600 3
398650 3
398700 3
398750 3
398800 3
398850 3
398900 3
398950 3
399000 3
399050 3
399100 3
399150 3
399200 3
399250 3
399300 3
399350 3
399400 3
399450 3
399500 3
399550 3
399600 3
399650 3
399700 3
399750 3
399800 3
399850 3
399900 3
399950 3
400000 3
400050 3
400100 3
400150 3
400200 3
400250 3
400300 3
400350 3
400400 3
400450 3
400500 3
400550 3
400600 3
400650 3
400700 3
400750 3
400800 3
400850 3
400900 3
400950 3
401000 3
401050 3
401100 3
401150 3
401200 3
401250 3
401300 3
401350 3
401400 3
401450 3
401500 3
401550 3
401600 3
401650 3
401700 3
401750 3
401800 3
401850 3
401900 3
401950 3
402000 3
402050 3
402100 3
402150 3
402200 3
402250 3
402300 3
402350 3
402400 3
402450 3
402500 3
402550 3
402600 3
402650 3
402700 3
402750 3
402800 3
402850 3
402900 3
402950 3
403000 3
403050 3
403100 3
403150 3
403200 3
403250 3
403300 3
403350 3
403400 3
403450 3
403500 3
403550 3
403600 3
403650 3
403700 3
403750 3
403800 3
403850 3
403900 3
403950 3
404000 3
404050 3
404100 3
404150 3
404200 3
404250 3
404300 3
404350 3
404400 3
404450 3
404500 3
404550 3
404600 3
404650 3
404700 3
404750 3
404800 3
404850 3
404900 3
404950 3
405000 3
405050 3
405100 3
405150 3
405200 3
405250 3
405300 3
405350 3
405400 3
405450 3
405500 3
405550 3
405600 3
405650 3
405700 3
405750 3
405800 3
405850 3
405900 3
405950 3
406000 3
406050 3
406100 3
406150 3
406200 3
406250 3
406300 3
406350 3
406400 3
406450 3
406500 3
406550 3
406600 3
406650 3
406700 3
406750 3
406800 3
406850 3
406900 3
406950 3
407000 3
407050 3
407100 3
407150 3
407200 3
407250 3
407300 3
407350 3
407400 3
407450 3
407500 3
407550 3
407600 3
407650 3
407700 3
407750 3
407800 3
407850 3
407900 3
407950 3
408000 3
408050 3
408100 3
408150 3
408200 3
408250 3
408300 3
408350 3
408400 3
408450 3
408500 3
408550 3
408600 3
408650 3
408700 3
408750 3
408800 3
408850 3
408900 3
408950 3
409000 3
409050 3
409100 3
409150 3
409200 3
409250 3
409300 3
409350 3
409400 3
409450 3
409500 3
409550 3
409600 3
409650 3
409700 3
409750 3
409800 3
409850 3
409900 3
409950 3
410000 3
410050 3
410100 3
410150 3
410200 3
410250 3
410300 3
410350 3
410400 3
410450 3
410500 3
410550 3
410600 3
410650 3
410700 3
410750 3
410800 3
410850 3
410900 3
410950 3
411000 3
411050 3
411100 3
411150 3
411200 3
411250 3
411300 3
411350 3
411400 3
411450 3
411500 3
411550 3
411600 3
411650 3
411700 3
411750 3
411800 3
411850 3
411900 3
411950 3
412000 3
412050 3
412100 3
412150 3
412200 3
412250 3
412300 3
412350 3
412400 3
412450 3
412500 3
412550 3
412600 3
412650 3
412700 3
412750 3
412800 3
412850 3
412900 3
412950 3
413000 3
413050 3
413100 3
413150 3
413200 3
413250 3
413300 3
413350 3
413400 3
413450 3
413500 3
413550 3
413600 3
413650 3
413700 3
413750 3
413800 3
413850 3
413900 3
413950 3
414000 3
414050 3
414100 3
414150 3
414200 3
414250 3
414300 3
414350 3
414400 3
414450 3
414500 3
414550 3
414600 3
414650 3
414700 3
414750 3
414800 3
414850 3
414900 3
414950 3
415000 3
415050 3
415100 3
415150 3
415200 3
415250 3
415300 3
415350 3
415400 3
415450 3
415500 3
415550 3
415600 3
415650 3
415700 3
415750 3
415800 3
415850 3
415900 3
415950 3
416000 3
416050 3
416100 3
416150 3
416200 3
416250 3
416300 3
416350 3
416400 3
416450 3
416500 3
416550 3
416600 3
416650 3
416700 3
416750 3
416800 3
416850 3
416900 3
416950 3
417000 3
417050 3
417100 3
417150 3
417200 3
417250 3
417300 3
417350 3
417400 3
417450 3
417500 3
417550 3
417600 3
417650 3
417700 3
417750 3
417800 3
417850 3
417900 3
417950 3
418000 3
418050 3
418100 3
418150 3
418200 3
418250 3
418300 3
418350 3
418400 3
418450 3
418500 3
418550 3
418600 3
418650 3
418700 3
418750 3
418800 3
418850 3
418900 3
418950 3
419000 3
419050 3
419100 3
419150 3
419200 3
419250 3
419300 3
419350 3
419400 3
419450 3
419500 3
419550 3
419600 3
419650 3
419700 3
419750 3
419800 3
