Curve C2H4
140000 0
140050 0
140100 0
140150 0
140200 0
140250 0
140300 0
140350 0
140400 0
140450 0
140500 0
140550 0
140600 0
140650 0
140700 0
140750 0
140800 0
140850 0
140900 0
140950 0
141000 0
141050 0
141100 0
141150 0
141200 0
141250 0
141300 0
141350 0
141400 0
141450 0
141500 0
141550 0
141600 0
141650 0
141700 0
141750 0
141800 0
141850 0
141900 0
141950 0
142000 0
142050 0
142100 0
142150 0
142200 0
142250 0
142300 0
142350 0
142400 0
142450 0
142500 0
142550 0
142600 0
142650 0
142700 0
142750 0
142800 0
142850 0
142900 0
142950 0
143000 0
143050 0
143100 0
143150 0
143200 0
143250 0
143300 0
143350 0
143400 0
143450 0
143500 0
143550 0
143600 0
143650 0
143700 0
143750 0
143800 0
143850 0
143900 0
143950 0
144000 0
144050 0
144100 0
144150 0
144200 0
144250 0
144300 0
144350 0
144400 0
144450 0
144500 0
144550 0
144600 0
144650 0
144700 0
144750 0
144800 0
144850 0
144900 0
144950 0
145000 0
145050 0
145100 0
145150 0
145200 0
145250 0
145300 0
145350 0
145400 0
145450 0
145500 0
145550 0
145600 0
145650 0
145700 0
145750 0
145800 0
145850 0
145900 0
145950 0
146000 0
146050 0
146100 0
146150 0
146200 0
146250 0
146300 0
146350 0
146400 0
146450 0
146500 0
146550 0
146600 0
146650 0
146700 0
146750 0
146800 0
146850 0
146900 0
146950 0
147000 0
147050 0
147100 0
147150 0
147200 0
147250 0
147300 0
147350 0
147400 0
147450 0
147500 0
147550 0
147600 0
147650 0
147700 0
147750 0
147800 0
147850 0
147900 0
147950 0
148000 0
148050 0
148100 0
148150 0
148200 0
148250 0
148300 0
148350 0
148400 0
148450 0
148500 0
148550 0
148600 0
148650 0
148700 0
148750 0
148800 0
148850 0
148900 0
148950 0
149000 0
149050 0
149100 0
149150 0
149200 0
149250 0
149300 0
149350 0
149400 0
149450 0
149500 0
149550 0
149600 0
149650 0
149700 0
149750 0
149800 0
149850 0
149900 0
149950 0
150000 0
150050 0
150100 0
150150 0
150200 0
150250 0
150300 0
150350 0
150400 0
150450 0
150500 0
150550 0
150600 0
150650 0
150700 0
150750 0
150800 0
150850 0
150900 0
150950 0
151000 0
151050 0
151100 0
151150 0
151200 0
151250 0
151300 0
151350 0
151400 0
151450 0
151500 0
151550 0
151600 0
151650 0
151700 0
151750 0
151800 0
151850 0
151900 0
151950 0
152000 0
152050 0
152100 0
152150 0
152200 0
152250 0
152300 0
152350 0
152400 0
152450 0
152500 0
152550 0
152600 0
152650 0
152700 0
152750 0
152800 0
152850 0
152900 0
152950 0
153000 0
153050 0
153100 0
153150 0
153200 0
153250 0
153300 0
153350 0
153400 0
153450 0
153500 0
153550 0
153600 0
153650 0
153700 0
153750 0
153800 0
153850 0
153900 0
153950 0
154000 0
154050 0
154100 0
154150 0
154200 0
154250 0
154300 0
154350 0
154400 0
154450 0
154500 0
154550 0
154600 0
154650 0
154700 0
154750 0
154800 0
154850 0
154900 0
154950 0
155000 0
155050 0
155100 0
155150 0
155200 0
155250 0
155300 0
155350 0
155400 0
155450 0
155500 0
155550 0
155600 0
155650 0
155700 0
155750 0
155800 0
155850 0
155900 0
155950 0
156000 0
156050 0
156100 0
156150 0
156200 0
156250 0
156300 0
156350 0
156400 0
156450 0
156500 0
156550 0
156600 0
156650 0
156700 0
156750 0
156800 0
156850 0
156900 0
156950 0
157000 0
157050 0
157100 0
157150 0
157200 0
157250 0
157300 0
157350 0
157400 0
157450 0
157500 0
157550 0
157600 0
157650 0
157700 0
157750 0
157800 0
157850 0
157900 0
157950 0
158000 0
158050 0
158100 0
158150 0
158200 0
158250 0
158300 0
158350 0
158400 0
158450 0
158500 0
158550 0
158600 0
158650 0
158700 0
158750 0
158800 0
158850 0
158900 0
158950 0
159000 0
159050 0
159100 0
159150 0
159200 0
159250 0
159300 0
159350 0
159400 0
159450 0
159500 0
159550 0
159600 0
159650 0
159700 0
159750 0
159800 0
159850 0
159900 0
159950 0
160000 0
160050 0
160100 0
160150 0
160200 0
160250 0
160300 0
160350 0
160400 0
160450 0
160500 0
160550 0
160600 0
160650 0
160700 0
160750 0
160800 0
160850 0
160900 0
160950 0
161000 0
161050 0
161100 0
161150 0
161200 0
161250 0
161300 0
161350 0
161400 0
161450 0
161500 0
161550 0
161600 0
161650 0
161700 0
161750 0
161800 0
161850 0
161900 0
161950 0
162000 0
162050 0
162100 0
162150 0
162200 0
162250 0
162300 0
162350 0
162400 0
162450 0
162500 0
162550 0
162600 0
162650 0
162700 0
162750 0
162800 0
162850 0
162900 0
162950 0
163000 0
163050 0
163100 0
163150 0
163200 0
163250 0
163300 0
163350 0
163400 0
163450 0
163500 0
163550 0
163600 0
163650 0
163700 0
163750 0
163800 0
163850 0
163900 0
163950 0
164000 0
164050 0
164100 0
164150 0
164200 0
164250 0
164300 0
164350 0
164400 0
164450 0
164500 0
164550 0
164600 0
164650 0
164700 0
164750 0
164800 0
164850 0
164900 0
164950 0
165000 0
165050 0
165100 0
165150 0
165200 0
165250 0
165300 0
165350 0
165400 0
165450 0
165500 0
165550 0
165600 0
165650 0
165700 0
165750 0
165800 0
165850 0
165900 0
165950 0
166000 0
166050 0
166100 0
166150 0
166200 0
166250 0
166300 0
166350 0
166400 0
166450 0
166500 0
166550 0
166600 0
166650 0
166700 0
166750 0
166800 0
166850 0
166900 0
166950 0
167000 0
167050 0
167100 0
167150 0
167200 0
167250 0
167300 0
167350 0
167400 0
167450 0
167500 0
167550 0
167600 0
167650 0
167700 0
167750 0
167800 0
167850 0
167900 0
167950 0
168000 0
168050 0
168100 0
168150 0
168200 0
168250 0
168300 0
168350 0
168400 0
168450 0
168500 0
168550 0
168600 0
168650 0
168700 0
168750 0
168800 0
168850 0
168900 0
168950 0
169000 0
169050 0
169100 0
169150 0
169200 0
169250 0
169300 0
169350 0
169400 0
169450 0
169500 0
169550 0
169600 0
169650 0
169700 0
169750 0
169800 0
169850 0
169900 0
169950 0
170000 0
170050 0
170100 0
170150 0
170200 0
170250 0
170300 0
170350 0
170400 0
170450 0
170500 0
170550 0
170600 0
170650 0
170700 0
170750 0
170800 0
170850 0
170900 0
170950 0
171000 0
171050 0
171100 0
171150 0
171200 0
171250 0
171300 0
171350 0
171400 0
171450 0
171500 0
171550 0
171600 0
171650 0
171700 0
171750 0
171800 0
171850 0
171900 0
171950 0
172000 0
172050 0
172100 0
172150 0
172200 0
172250 0
172300 0
172350 0
172400 0
172450 0
172500 0
172550 0
172600 0
172650 0
172700 0
172750 0
172800 0
172850 0
172900 0
172950 0
173000 0
173050 0
173100 0
173150 0
173200 0
173250 0
173300 0
173350 0
173400 0
173450 0
173500 0
173550 0
173600 0
173650 0
173700 0
173750 0
173800 0
173850 0
173900 0
173950 0
174000 0
174050 0
174100 0
174150 0
174200 0
174250 0
174300 0
174350 0
174400 0
174450 0
174500 0
174550 0
174600 0
174650 0
174700 0
174750 0
174800 0
174850 0
174900 0
174950 0
175000 0
175050 0
175100 0
175150 0
175200 0
175250 0
175300 0
175350 0
175400 0
175450 0
175500 0
175550 0
175600 0
175650 0
175700 0
175750 0
175800 0
175850 0
175900 0
175950 0
176000 0
176050 0
176100 0
176150 0
176200 0
176250 0
176300 0
176350 0
176400 0
176450 0
176500 0
176550 0
176600 0
176650 0
176700 0
176750 0
176800 0
176850 0
176900 0
176950 0
177000 0
177050 0
177100 0
177150 0
177200 0
177250 0
177300 0
177350 0
177400 0
177450 0
177500 0
177550 0
177600 0
177650 0
177700 0
177750 0
177800 0
177850 0
177900 0
177950 0
178000 0
178050 0
178100 0
178150 0
178200 0
178250 0
178300 0
178350 0
178400 0
178450 0
178500 0
178550 0
178600 0
178650 0
178700 0
178750 0
178800 0
178850 0
178900 0
178950 0
179000 0
179050 0
179100 0
179150 0
179200 0
179250 0
179300 0
179350 0
179400 0
179450 0
179500 0
179550 0
179600 0
179650 0
179700 0
179750 0
179800 0
179850 0
179900 0
179950 0
180000 0
180050 0
180100 0
180150 0
180200 0
180250 0
180300 0
180350 0
180400 0
180450 0
180500 0
180550 0
180600 0
180650 0
180700 0
180750 0
180800 0
180850 0
180900 0
180950 0
181000 0
181050 0
181100 0
181150 0
181200 0
181250 0
181300 0
181350 0
181400 0
181450 0
181500 0
181550 0
181600 0
181650 0
181700 0
181750 0
181800 0
181850 0
181900 0
181950 0
182000 0
182050 0
182100 0
182150 0
182200 0
182250 0
182300 0
182350 0
182400 0
182450 0
182500 0
182550 0
182600 0
182650 0
182700 0
182750 0
182800 0
182850 0
182900 0
182950 0
183000 0
183050 0
183100 0
183150 0
183200 0
183250 0
183300 0
183350 0
183400 0
183450 0
183500 0
183550 0
183600 0
183650 0
183700 0
183750 0
183800 0
183850 0
183900 0
183950 0
184000 0
184050 0
184100 0
184150 0
184200 0
184250 0
184300 0
184350 0
184400 0
184450 0
184500 0
184550 0
184600 0
184650 0
184700 0
184750 0
184800 0
184850 0
184900 0
184950 0
185000 0
185050 0
185100 0
185150 0
185200 0
185250 0
185300 0
185350 0
185400 0
185450 0
185500 0
185550 0
185600 0
185650 0
185700 0
185750 0
185800 0
185850 0
185900 0
185950 0
186000 0
186050 0
186100 0
186150 0
186200 0
186250 0
186300 0
186350 0
186400 0
186450 0
186500 0
186550 0
186600 0
186650 0
186700 0
186750 0
186800 0
186850 0
186900 0
186950 0
187000 0
187050 0
187100 0
187150 0
187200 0
187250 0
187300 0
187350 0
187400 0
187450 0
187500 0
187550 0
187600 0
187650 0
187700 0
187750 0
187800 0
187850 0
187900 0
187950 0
188000 0
188050 0
188100 0
188150 0
188200 0
188250 0
188300 0
188350 0
188400 0
188450 0
188500 0
188550 0
188600 0
188650 0
188700 0
188750 0
188800 0
188850 0
188900 0
188950 0
189000 0
189050 0
189100 0
189150 0
189200 0
189250 0
189300 0
189350 0
189400 0
189450 0
189500 0
189550 0
189600 0
189650 0
189700 0
189750 0
189800 0
189850 0
189900 0
189950 0
190000 0
190050 0
190100 0
190150 0
190200 0
190250 0
190300 0
190350 0
190400 0
190450 0
190500 0
190550 0
190600 0
190650 0
190700 0
190750 0
190800 0
190850 0
190900 0
190950 0
191000 0
191050 0
191100 0
191150 0
191200 0
191250 0
191300 0
191350 0
191400 0
191450 0
191500 0
191550 0
191600 0
191650 0
191700 0
191750 0
191800 0
191850 0
191900 0
191950 0
192000 0
192050 0
192100 0
192150 0
192200 0
192250 0
192300 0
192350 0
192400 0
192450 0
192500 0
192550 0
192600 0
192650 0
192700 0
192750 0
192800 0
192850 0
192900 0
192950 0
193000 0
193050 0
193100 0
193150 0
193200 0
193250 0
193300 0
193350 0
193400 0
193450 0
193500 0
193550 0
193600 0
193650 0
193700 0
193750 0
193800 0
193850 0
193900 0
193950 0
194000 0
194050 0
194100 0
194150 0
194200 0
194250 0
194300 0
194350 0
194400 0
194450 0
194500 0
194550 0
194600 0
194650 0
194700 0
194750 0
194800 0
194850 0
194900 0
194950 0
195000 0
195050 0
195100 0
195150 0
195200 0
195250 0
195300 0
195350 0
195400 0
195450 0
195500 0
195550 0
195600 0
195650 0
195700 0
195750 0
195800 0
195850 0
195900 0
195950 0
196000 0
196050 0
196100 0
196150 0
196200 0
196250 0
196300 0
196350 0
196400 0
196450 0
196500 0
196550 0
196600 0
196650 0
196700 0
196750 0
196800 0
196850 0
196900 0
196950 0
197000 0
197050 0
197100 0
197150 0
197200 0
197250 0
197300 0
197350 0
197400 0
197450 0
197500 0
197550 0
197600 0
197650 0
197700 0
197750 0
197800 0
197850 0
197900 0
197950 0
198000 0
198050 0
198100 0
198150 0
198200 0
198250 0
198300 0
198350 0
198400 0
198450 0
198500 0
198550 0
198600 0
198650 0
198700 0
198750 0
198800 0
198850 0
198900 0
198950 0
199000 0
199050 0
199100 0
199150 0
199200 0
199250 0
199300 0
199350 0
199400 0
199450 0
199500 0
199550 0
199600 0
199650 0
199700 0
199750 0
199800 0
199850 0
199900 0
199950 0
200000 0
200050 0
200100 0
200150 0
200200 0
200250 0
200300 0
200350 0
200400 0
200450 0
200500 0
200550 0
200600 0
200650 0
200700 0
200750 0
200800 0
200850 0
200900 0
200950 0
201000 0
201050 0
201100 0
201150 0
201200 0
201250 0
201300 0
201350 0
201400 0
201450 0
201500 0
201550 0
201600 0
201650 0
201700 0
201750 0
201800 0
201850 0
201900 0
201950 0
202000 0
202050 0
202100 0
202150 0
202200 0
202250 0
202300 0
202350 0
202400 0
202450 0
202500 0
202550 0
202600 0
202650 0
202700 0
202750 0
202800 0
202850 0
202900 0
202950 0
203000 0
203050 0
203100 0
203150 0
203200 0
203250 0
203300 0
203350 0
203400 0
203450 0
203500 0
203550 0
203600 0
203650 0
203700 0
203750 0
203800 0
203850 0
203900 0
203950 0
204000 0
204050 0
204100 0
204150 0
204200 0
204250 0
204300 0
204350 0
204400 0
204450 0
204500 0
204550 0
204600 0
204650 0
204700 0
204750 0
204800 0
204850 0
204900 0
204950 0
205000 0
205050 0
205100 0
205150 0
205200 0
205250 0
205300 0
205350 0
205400 0
205450 0
205500 0
205550 0
205600 0
205650 0
205700 0
205750 0
205800 0
205850 0
205900 0
205950 0
206000 0
206050 0
206100 0
206150 0
206200 0
206250 0
206300 0
206350 0
206400 0
206450 0
206500 0
206550 0
206600 0
206650 0
206700 0
206750 0
206800 0
206850 0
206900 0
206950 0
207000 0
207050 0
207100 0
207150 0
207200 0
207250 0
207300 0
207350 0
207400 0
207450 0
207500 0
207550 0
207600 0
207650 0
207700 0
207750 0
207800 0
207850 0
207900 0
207950 0
208000 0
208050 0
208100 0
208150 0
208200 0
208250 0
208300 0
208350 0
208400 0
208450 0
208500 0
208550 0
208600 0
208650 0
208700 0
208750 0
208800 0
208850 0
208900 0
208950 0
209000 0
209050 0
209100 0
209150 0
209200 0
209250 0
209300 0
209350 0
209400 0
209450 0
209500 0
209550 0
209600 0
209650 0
209700 0
209750 0
209800 0
209850 0
209900 0
209950 0
210000 0
210050 0
210100 0
210150 0
210200 0
210250 0
210300 0
210350 0
210400 0
210450 0
210500 0
210550 0
210600 0
210650 0
210700 0
210750 0
210800 0
210850 0
210900 0
210950 0
211000 0
211050 0
211100 0
211150 0
211200 0
211250 0
211300 0
211350 0
211400 0
211450 0
211500 0
211550 0
211600 0
211650 0
211700 0
211750 0
211800 0
211850 0
211900 0
211950 0
212000 0
212050 0
212100 0
212150 0
212200 0
212250 0
212300 0
212350 0
212400 0
212450 0
212500 0
212550 0
212600 0
212650 0
212700 0
212750 0
212800 0
212850 0
212900 0
212950 0
213000 0
213050 0
213100 0
213150 0
213200 0
213250 0
213300 0
213350 0
213400 0
213450 0
213500 0
213550 0
213600 0
213650 0
213700 0
213750 0
213800 0
213850 0
213900 0
213950 0
214000 0
214050 0
214100 0
214150 0
214200 0
214250 0
214300 0
214350 0
214400 0
214450 0
214500 0
214550 0
214600 0
214650 0
214700 0
214750 0
214800 0
214850 0
214900 0
214950 0
215000 0
215050 0
215100 0
215150 0
215200 0
215250 0
215300 0
215350 0
215400 0
215450 0
215500 0
215550 0
215600 0
215650 0
215700 0
215750 0
215800 0
215850 0
215900 0
215950 0
216000 0
216050 0
216100 0
216150 0
216200 0
216250 0
216300 0
216350 0
216400 0
216450 0
216500 0
216550 0
216600 0
216650 0
216700 0
216750 0
216800 0
216850 0
216900 0
216950 0
217000 0
217050 0
217100 0
217150 0
217200 0
217250 0
217300 0
217350 0
217400 0
217450 0
217500 0
217550 0
217600 0
217650 0
217700 0
217750 0
217800 0
217850 0
217900 0
217950 0
218000 0
218050 0
218100 0
218150 0
218200 0
218250 0
218300 0
218350 0
218400 0
218450 0
218500 0
218550 0
218600 0
218650 0
218700 0
218750 0
218800 0
218850 0
218900 0
218950 0
219000 0
219050 0
219100 0
219150 0
219200 0
219250 0
219300 0
219350 0
219400 0
219450 0
219500 0
219550 0
219600 0
219650 0
219700 0
219750 0
219800 0
219850 0
219900 0
219950 0
220000 0
220050 0
220100 0
220150 0
220200 0
220250 0
220300 0
220350 0
220400 0
220450 0
220500 0
220550 0
220600 0
220650 0
220700 0
220750 0
220800 0
220850 0
220900 0
220950 0
221000 0
221050 0
221100 0
221150 0
221200 0
221250 0
221300 0
221350 0
221400 0
221450 0
221500 0
221550 0
221600 0
221650 0
221700 0
221750 0
221800 0
221850 0
221900 0
221950 0
222000 0
222050 0
222100 0
222150 0
222200 0
222250 0
222300 0
222350 0
222400 0
222450 0
222500 0
222550 0
222600 0
222650 0
222700 0
222750 0
222800 0
222850 0
222900 0
222950 0
223000 0
223050 0
223100 0
223150 0
223200 0
223250 0
223300 0
223350 0
223400 0
223450 0
223500 0
223550 0
223600 0
223650 0
223700 0
223750 0
223800 0
223850 0
223900 0
223950 0
224000 0
224050 0
224100 0
224150 0
224200 0
224250 0
224300 0
224350 0
224400 0
224450 0
224500 0
224550 0
224600 0
224650 0
224700 0
224750 0
224800 0
224850 0
224900 0
224950 0
225000 0
225050 0
225100 0
225150 0
225200 0
225250 0
225300 0
225350 0
225400 0
225450 0
225500 0
225550 0
225600 0
225650 0
225700 0
225750 0
225800 0
225850 0
225900 0
225950 0
226000 0
226050 0
226100 0
226150 0
226200 0
226250 0
226300 0
226350 0
226400 0
226450 0
226500 0
226550 0
226600 0
226650 0
226700 0
226750 0
226800 0
226850 0
226900 0
226950 0
227000 0
227050 0
227100 0
227150 0
227200 0
227250 0
227300 0
227350 0
227400 0
227450 0
227500 0
227550 0
227600 0
227650 0
227700 0
227750 0
227800 0
227850 0
227900 0
227950 0
228000 0
228050 0
228100 0
228150 0
228200 0
228250 0
228300 0
228350 0
228400 0
228450 0
228500 0
228550 0
228600 0
228650 0
228700 0
228750 0
228800 0
228850 0
228900 0
228950 0
229000 0
229050 0
229100 0
229150 0
229200 0
229250 0
229300 0
229350 0
229400 0
229450 0
229500 0
229550 0
229600 0
229650 0
229700 0
229750 0
229800 0
229850 0
229900 0
229950 0
230000 0
230050 0
230100 0
230150 0
230200 0
230250 0
230300 0
230350 0
230400 0
230450 0
230500 0
230550 0
230600 0
230650 0
230700 0
230750 0
230800 0
230850 0
230900 0
230950 0
231000 0
231050 0
231100 0
231150 0
231200 0
231250 0
231300 0
231350 0
231400 0
231450 0
231500 0
231550 0
231600 0
231650 0
231700 0
231750 0
231800 0
231850 0
231900 0
231950 0
232000 0
232050 0
232100 0
232150 0
232200 0
232250 0
232300 0
232350 0
232400 0
232450 0
232500 0
232550 0
232600 0
232650 0
232700 0
232750 0
232800 0
232850 0
232900 0
232950 0
233000 0
233050 0
233100 0
233150 0
233200 0
233250 0
233300 0
233350 0
233400 0
233450 0
233500 0
233550 0
233600 0
233650 0
233700 0
233750 0
233800 0
233850 0
233900 0
233950 0
234000 0
234050 0
234100 0
234150 0
234200 0
234250 0
234300 0
234350 0
234400 0
234450 0
234500 0
234550 0
234600 0
234650 0
234700 0
234750 0
234800 0
234850 0
234900 0
234950 0
235000 0
235050 0
235100 0
235150 0
235200 0
235250 0
235300 0
235350 0
235400 0
235450 0
235500 0
235550 0
235600 0
235650 0
235700 0
235750 0
235800 0
235850 0
235900 0
235950 0
236000 0
236050 0
236100 0
236150 0
236200 0
236250 0
236300 0
236350 0
236400 0
236450 0
236500 0
236550 0
236600 0
236650 0
236700 0
236750 0
236800 0
236850 0
236900 0
236950 0
237000 0
237050 0
237100 0
237150 0
237200 0
237250 0
237300 0
237350 0
237400 0
237450 0
237500 0
237550 0
237600 0
237650 0
237700 0
237750 0
237800 0
237850 0
237900 0
237950 0
238000 0
238050 0
238100 0
238150 0
238200 0
238250 0
238300 0
238350 0
238400 0
238450 0
238500 0
238550 0
238600 0
238650 0
238700 0
238750 0
238800 0
238850 0
238900 0
238950 0
239000 0
239050 0
239100 0
239150 0
239200 0
239250 0
239300 0
239350 0
239400 0
239450 0
239500 0
239550 0
239600 0
239650 0
239700 0
239750 0
239800 0
239850 0
239900 0
239950 0
240000 0
240050 0
240100 0
240150 0
240200 0
240250 0
240300 0
240350 0
240400 0
240450 0
240500 0
240550 0
240600 0
240650 0
240700 0
240750 0
240800 0
240850 0
240900 0
240950 0
241000 0
241050 0
241100 0
241150 0
241200 0
241250 0
241300 0
241350 0
241400 0
241450 0
241500 0
241550 0
241600 0
241650 0
241700 0
241750 0
241800 0
241850 0
241900 0
241950 0
242000 0
242050 0
242100 0
242150 0
242200 0
242250 0
242300 0
242350 0
242400 0
242450 0
242500 0
242550 0
242600 0
242650 0
242700 0
242750 0
242800 0
242850 0
242900 0
242950 0
243000 0
243050 0
243100 0
243150 0
243200 0
243250 0
243300 0
243350 0
243400 0
243450 0
243500 0
243550 0
243600 0
243650 0
243700 0
243750 0
243800 0
243850 0
243900 0
243950 0
244000 0
244050 0
244100 0
244150 0
244200 0
244250 0
244300 0
244350 0
244400 0
244450 0
244500 0
244550 0
244600 0
244650 0
244700 0
244750 0
244800 0
244850 0
244900 0
244950 0
245000 0
245050 0
245100 0
245150 0
245200 0
245250 0
245300 0
245350 0
245400 0
245450 0
245500 0
245550 0
245600 0
245650 0
245700 0
245750 0
245800 0
245850 0
245900 0
245950 0
246000 0
246050 0
246100 0
246150 0
246200 0
246250 0
246300 0
246350 0
246400 0
246450 0
246500 0
246550 0
246600 0
246650 0
246700 0
246750 0
246800 0
246850 0
246900 0
246950 0
247000 0
247050 0
247100 0
247150 0
247200 0
247250 0
247300 0
247350 0
247400 0
247450 0
247500 0
247550 0
247600 0
247650 0
247700 0
247750 0
247800 0
247850 0
247900 0
247950 0
248000 0
248050 0
248100 0
248150 0
248200 0
248250 0
248300 0
248350 0
248400 0
248450 0
248500 0
248550 0
248600 0
248650 0
248700 0
248750 0
248800 0
248850 0
248900 0
248950 0
249000 0
249050 0
249100 0
249150 0
249200 0
249250 0
249300 0
249350 0
249400 0
249450 0
249500 0
249550 0
249600 0
249650 0
249700 0
249750 0
249800 0
249850 0
249900 0
249950 0
250000 0
250050 0
250100 0
250150 0
250200 0
250250 0
250300 0
250350 0
250400 0
250450 0
250500 0
250550 0
250600 0
250650 0
250700 0
250750 0
250800 0
250850 0
250900 0
250950 0
251000 0
251050 0
251100 0
251150 0
251200 0
251250 0
251300 0
251350 0
251400 0
251450 0
251500 0
251550 0
251600 0
251650 0
251700 0
251750 0
251800 0
251850 0
251900 0
251950 0
252000 0
252050 0
252100 0
252150 0
252200 0
252250 0
252300 0
252350 0
252400 0
252450 0
252500 0
252550 0
252600 0
252650 0
252700 0
252750 0
252800 0
252850 0
252900 0
252950 0
253000 0
253050 0
253100 0
253150 0
253200 0
253250 0
253300 0
253350 0
253400 0
253450 0
253500 0
253550 0
253600 0
253650 0
253700 0
253750 0
253800 0
253850 0
253900 0
253950 0
254000 0
254050 0
254100 0
254150 0
254200 0
254250 0
254300 0
254350 0
254400 0
254450 0
254500 0
254550 0
254600 0
254650 0
254700 0
254750 0
254800 0
254850 0
254900 0
254950 0
255000 0
255050 0
255100 0
255150 0
255200 0
255250 0
255300 0
255350 0
255400 0
255450 0
255500 0
255550 0
255600 0
255650 0
255700 0
255750 0
255800 0
255850 0
255900 0
255950 0
256000 0
256050 0
256100 0
256150 0
256200 0
256250 0
256300 0
256350 0
256400 0
256450 0
256500 0
256550 0
256600 0
256650 0
256700 0
256750 0
256800 0
256850 0
256900 0
256950 0
257000 0
257050 0
257100 0
257150 0
257200 0
257250 0
257300 0
257350 0
257400 0
257450 0
257500 0
257550 0
257600 0
257650 0
257700 0
257750 0
257800 0
257850 0
257900 0
257950 0
258000 0
258050 0
258100 0
258150 0
258200 0
258250 0
258300 0
258350 0
258400 0
258450 0
258500 0
258550 0
258600 0
258650 0
258700 0
258750 0
258800 0
258850 0
258900 0
258950 0
259000 0
259050 0
259100 0
259150 0
259200 0
259250 0
259300 0
259350 0
259400 0
259450 0
259500 0
259550 0
259600 0
259650 0
259700 1
259750 1
259800 1
259850 1
259900 1
259950 1
260000 1
260050 1
260100 1
260150 1
260200 1
260250 1
260300 1
260350 1
260400 1
260450 1
260500 1
260550 1
260600 1
260650 1
260700 1
260750 1
260800 1
260850 1
260900 1
260950 1
261000 1
261050 1
261100 1
261150 1
261200 1
261250 1
261300 1
261350 1
261400 1
261450 1
261500 1
261550 1
261600 1
261650 1
261700 1
261750 1
261800 1
261850 1
261900 1
261950 1
262000 1
262050 1
262100 1
262150 1
262200 1
262250 1
262300 1
262350 1
262400 1
262450 1
262500 1
262550 1
262600 1
262650 1
262700 1
262750 1
262800 1
262850 1
262900 1
262950 1
263000 1
263050 1
263100 1
263150 1
263200 1
263250 1
263300 1
263350 1
263400 1
263450 1
263500 1
263550 1
263600 1
263650 1
263700 1
263750 1
263800 1
263850 1
263900 1
263950 1
264000 1
264050 1
264100 1
264150 1
264200 1
264250 1
264300 1
264350 1
264400 1
264450 1
264500 1
264550 1
264600 1
264650 1
264700 1
264750 1
264800 1
264850 1
264900 1
264950 1
265000 1
265050 1
265100 1
265150 1
265200 1
265250 1
265300 1
265350 1
265400 1
265450 1
265500 1
265550 1
265600 1
265650 1
265700 1
265750 1
265800 1
265850 1
265900 1
265950 1
266000 1
266050 1
266100 1
266150 1
266200 1
266250 1
266300 1
266350 1
266400 1
266450 1
266500 1
266550 1
266600 1
266650 1
266700 1
266750 1
266800 1
266850 1
266900 1
266950 1
267000 1
267050 1
267100 1
267150 1
267200 1
267250 1
267300 1
267350 1
267400 1
267450 1
267500 1
267550 1
267600 1
267650 1
267700 1
267750 1
267800 1
267850 1
267900 1
267950 1
268000 1
268050 1
268100 1
268150 1
268200 1
268250 1
268300 1
268350 1
268400 1
268450 1
268500 1
268550 1
268600 1
268650 1
268700 1
268750 1
268800 1
268850 1
268900 1
268950 1
269000 1
269050 1
269100 1
269150 1
269200 1
269250 1
269300 1
269350 1
269400 1
269450 1
269500 1
269550 1
269600 1
269650 1
269700 1
269750 1
269800 1
269850 1
269900 1
269950 1
270000 1
270050 1
270100 1
270150 1
270200 1
270250 1
270300 1
270350 1
270400 1
270450 1
270500 1
270550 1
270600 1
270650 1
270700 1
270750 1
270800 1
270850 1
270900 1
270950 1
271000 1
271050 1
271100 1
271150 1
271200 1
271250 1
271300 1
271350 1
271400 1
271450 1
271500 1
271550 1
271600 1
271650 1
271700 1
271750 1
271800 1
271850 1
271900 1
271950 1
272000 1
272050 1
272100 1
272150 1
272200 1
272250 1
272300 1
272350 1
272400 1
272450 1
272500 1
272550 1
272600 1
272650 1
272700 1
272750 1
272800 1
272850 1
272900 1
272950 1
273000 1
273050 1
273100 1
273150 1
273200 1
273250 1
273300 1
273350 1
273400 1
273450 1
273500 1
273550 1
273600 1
273650 1
273700 1
273750 1
273800 1
273850 1
273900 1
273950 1
274000 1
274050 1
274100 1
274150 1
274200 1
274250 1
274300 1
274350 1
274400 1
274450 1
274500 1
274550 1
274600 1
274650 1
274700 1
274750 1
274800 1
274850 1
274900 1
274950 1
275000 1
275050 1
275100 1
275150 1
275200 1
275250 1
275300 1
275350 1
275400 1
275450 1
275500 1
275550 1
275600 1
275650 1
275700 1
275750 1
275800 1
275850 1
275900 1
275950 1
276000 1
276050 1
276100 1
276150 1
276200 1
276250 1
276300 1
276350 1
276400 1
276450 1
276500 1
276550 1
276600 1
276650 1
276700 1
276750 1
276800 1
276850 1
276900 1
276950 1
277000 1
277050 1
277100 1
277150 1
277200 1
277250 1
277300 1
277350 1
277400 1
277450 1
277500 1
277550 1
277600 1
277650 1
277700 1
277750 1
277800 1
277850 1
277900 1
277950 1
278000 1
278050 1
278100 1
278150 1
278200 1
278250 1
278300 1
278350 1
278400 1
278450 1
278500 1
278550 1
278600 1
278650 1
278700 1
278750 1
278800 1
278850 1
278900 1
278950 1
279000 1
279050 1
279100 1
279150 1
279200 1
279250 1
279300 1
279350 1
279400 1
279450 1
279500 1
279550 1
279600 1
279650 1
279700 1
279750 1
279800 1
279850 1
